Conversion of an object of class 'genind' into a GENEPOP file with the package 'graph4lg'      
C3L60, C3L117, C3L149, C3L221, C3L269, C3L265 
Pop      
IBIN_CAS88_05, 162162 153153 150156 146146 116130 150150
Pop      
ICRE_SERI1, 162164 153153 154160 148150 116132 150150
ICRE_SERI2, 162164 153153 148154 148148 128134 148150
ICRE_SERI3, 162162 153153 150154 148148 128128 150150
ICRE_SERI4, 162162 153153 150154 148148 128128 150154
ICRE_SERI5, 162162 153153 150154 148148 128128 150150
ICRE_249, 162162 153153 146146 148148 128128 158158
ICRE_250, 162162 153153 152152 152152 128128 150150
ICRE_255, 182182 155155 113113 148148 124124 154154
ICRE_275, 162162 153153 152152 152152 128128 150150
ICRE_276, 162164 153153 152154 148152 128132 150150
ICRE_Feng1, 162164 153153 148152 148152 128132 148150
ICRE_Feng2, 162164 153153 148152 152152 124132 150150
ICRE_Pedr1, 162162 153153 152152 152152 128128 150150
ICRE_Pedr2, 162182 153155 113152 148152 124128 150154
ICRE_Pedr3, 162164 153153 152154 148152 128132 150150
ICRE_Pedr4, 162164 153153 146154 148148 132132 150150
ICRE_Pedr5, 162182 153155 113152 148152 124128 150154
ICRE_Pedr6, 164182 153155 113154 148148 124132 150154
ICRE_Pedr7, 162164 153153 152154 148152 128132 150150
ICRE_287, 162162 153153 150154 146152 128130 150150
Pop      
IGAL_246, 162162 153153 146146 148148 128128 158158
IGAL_247, 162162 147153 146152 148148 130132 154154
IGAL_248, 162162 153153 146146 148148 128128 158158
IGAL_263, 162162 153153 146152 148148 124132 148150
IGAL_264, 162162 147153 146152 148148 130132 150154
IGAL_265, 162162 153153 146146 148148 124124 148148
IGAL_266, 162162 153153 146152 148148 124132 148150
IGAL_271, 162162 153153 152152 148148 132132 150154
IGAL_272, 162162 147153 146146 148148 124130 148154
IGAL_273, 162162 153153 146152 148148 124132 148150
IGAL_MAS89_05, 162162 153153 144156 148150 130132 150154
IGAL_MAS90_05, 162162 153153 144152 148148 132134 154154
IGAL_MAS91_05, 162162 153153 144148 148148 124132 150154
IGAL_MAS92_05, 162162 153153 144144 148148 132132 154154
IGAL_MAS93_05, 162162 153153 152152 148148 116130 150150
IGAL_MAS94_05, 162162 153153 152152 148148 130130 150154
IGAL_MAS95_05, 162162 153153 144152 148148 130132 148154
IGAL_MAS96_05, 162162 147153 146152 148148 130134 154156
IGAL_MAS97_05, 162162 153153 134164 152152 126128 148150
IGAL_MAS98_05, 162162 153153 152152 148148 130130 150150
Pop      
ILVA_Berb37_05, 162162 153155 152154 148148 124124 150152
ILVA_Pol41_05, 164164 153153 156158 150150 124124 150150
ILVA_Pol42_05, 164164 153153 156158 150150 124124 150150
ILVA_Pol43_05, 164164 153153 156158 150150 124124 150150
ILVA_Pol44_05, 164164 153153 156156 150150 124124 150150
ILVA_Pol54_05, 164164 153153 156158 150150 124124 150150
ILVA_Pol55_05, 164164 153153 156158 150150 124124 150150
ILVA_Pol56_05, 164164 153153 156158 150150 124124 150150
ILVA_Pol57_05, 162162 153153 138138 148148 128128 154154
ILVA_Pol58_05, 162162 153155 140154 148148 124130 150150
ILVA_SGIA17, 162162 153153 140140 148148 128128 158158
ILVA_SGIA40, 162162 153153 138142 148148 128130 150150
ILVA_SGIA46, 162162 153153 138142 148148 128130 150150
ILVA_SGIA47, 162162 153153 138142 148148 128130 150150
ILVA_SGIA48, 162162 153153 138138 148148 130130 150150
ILVA_SGIA52, 162162 153153 138142 148148 128130 150150
ILVA_Berb1, 162162 153153 138138 148148 130130 156156
ILVA_Berb2, 162162 153153 138152 148148 124130 150156
ILVA_Berb3, 162162 153153 138152 148148 124130 150156
ILVA_GS16, 162162 153153 138154 144148 124128 150154
Pop      
ST1_T1, 162162 153153 113154 148150 124132 148150
ST1_T2, 182182 177177 140140 148148 116116 150150
ST1_T3, 162162 153157 121146 146146 122128 152152
ST1_T8, 162162 153153 121121 146146 128128 152152
ST1_T9, 162162 153153 121121 146146 128128 152152
ST1_T1_05, 174182 177177 140150 148150 116124 150150
ST1_T2_05, 174174 153153 150150 150150 124124 150150
ST1_T3_05, 174182 153177 140150 148150 116124 150150
ST1_T5_05, 182182 177177 140140 148148 116116 150150
ST1_T6_05, 182182 177177 140140 148148 116116 150150
ST1_T7_05, 182182 177177 140140 148148 116116 150150
ST1_T8_05, 182182 177177 140140 148148 116116 150150
ST1_T9_05, 182182 177177 140140 148148 116116 150150
ST1_T10_05, 182182 177177 140140 148148 116116 150150
ST1_T11_05, 182182 177177 140140 148148 116116 150150
ST1_MA2, 162182 157177 121140 144148 116128 150150
ST1_MA3, 162182 157177 121140 144148 116128 150150
ST1_MA7, 162162 157157 121121 144148 128128 150150
ST1_MA9, 162182 157177 121140 144148 116128 150150
ST1_MA10, 182182 177177 140140 148148 116116 150150
Pop      
ST2_VAR62_05, 162178 157177 121126 146148 120128 148150
ST2_VAR66_05, 180180 157157 140140 158158 116116 148148
ST2_VAR67_05, 172172 153153 129129 148148 124124 146148
ST2_VAR68_05, 162178 155157 126146 144146 120122 132140
ST2_VAR70_05, 162162 157177 121121 148148 128128 148148
ST2_VAR72_05, 162172 153157 121129 148148 124128 148148
ST2_VAR73_05, 162174 153157 146148 144146 122124 148166
ST2_VAR74_05, 162172 153153 129142 148148 124128 146148
ST2_VAR76_05, 162178 157177 121126 144146 120130 150166
ST2_VAR77_05, 172172 153153 129129 148148 124124 148148
ST2_VAR78_05, 172172 153153 129129 148148 124124 148148
ST2_VAR79_05, 162172 153157 121129 148148 124128 146148
ST2_VAR99_05, 162162 157157 121121 148148 128128 148148
ST2_VAR100_05, 172172 153153 129129 148148 124124 146148
ST2_VAR101_05, 162172 153157 121129 148148 124128 146148
ST2_VAR102_05, 162172 153157 121129 148148 124128 148148
ST2_VAR103_05, 162172 153157 131140 150158 122124 132146
ST2_VAR104_05, 162172 153153 131140 150158 122124 132166
ST2_VAR105_05, 162172 153157 131140 150158 122124 132146
ST2_VAR106_05, 162162 153157 121140 144150 122128 132166
Pop      
STP_P25, 162172 171183 129144 144156 118124 156166
STP_P26, 162172 175183 129129 152156 118124 156158
STP_P27, 162182 169171 138144 144144 116124 156166
STP_P39, 162172 171183 129144 144156 118124 156166
STP_P42, 162172 157169 126126 126136 118124 146156
STP_P38, 162172 169175 126129 134156 118126 148158
STP_P40, 172180 157173 125129 126144 112118 156166
STP_P43, 180180 157157 125125 144144 112112 156156
STP_P44, 162180 157157 125129 144150 112124 158158
STP_P45, 180180 157157 125125 144144 112112 144148
STP_P30, 180180 169173 125140 128144 112116 144146
STP_P31, 174174 169169 125125 128128 112112 158158
STP_P32, 174174 169169 125125 128128 112112 158158
STP_P33, 172174 155169 125125 128128 112124 156158
STP_P34, 172174 155169 125125 128128 112124 156158
STP_84, 172180 171175 125129 128128 112124 158160
STP_85, 172180 171175 125129 128138 112124 158160
STP_86, 172180 171171 125133 138138 112124 150160
STP_92, 172180 171175 125129 128138 112124 158160
STP_93, 180180 171177 125125 144144 112112 160162  
