Conversion of an object of class 'genind' into a GENEPOP file with the package 'graph4lg'          
C1L317, C1L64, C1L316, C1L58, C1L295, C6L86, C6L166, C6L138, C6L296, C6L157 
Pop          
ICRE_Pedr7, 102102 114114 142142 262262 198198 131131 136136 125125 094094 216216
ICRE_287, 104104 114114 144144 258264 198198 129131 102106 129129 094100 214214
Pop          
IGAL_246, 104104 118118 144144 264264 194194 129129 096096 113117 102106 214218
IGAL_247, 0NA0NA 0NA0NA 0NA0NA 0NA0NA 0NA0NA 0NA0NA 0NA0NA 0NA0NA 0NA0NA 212212
IGAL_248, 106106 114114 142144 264272 194196 129129 096096 117117 102102 218218
IGAL_263, 102104 114114 142146 264268 184194 133133 110136 117125 094114 212216
IGAL_264, 104104 114114 142142 268268 184184 117133 106110 125129 112114 212216
IGAL_265, 102104 114114 142146 264268 184194 133133 136136 117117 094094 212212
IGAL_266, 102104 114116 142142 266268 184202 133133 110136 117125 094114 212216
IGAL_271, 102104 114114 142146 264268 184194 127133 104110 125125 102114 212216
IGAL_272, 104104 114114 142142 268268 184184 117133 106136 117129 094112 212212
IGAL_273, 102104 114114 142146 264268 184194 133133 110136 117125 094114 212216
IGAL_MAS89_05, 106106 114114 134142 260260 196200 117129 104106 121129 094108 206212
IGAL_MAS90_05, 108108 114114 148148 266266 190190 129129 106106 129129 094094 216216
IGAL_MAS91_05, 106106 114116 134142 260266 196200 129135 106106 117129 094094 206210
IGAL_MAS92_05, 104106 114116 142146 264266 196196 129129 106106 129129 094094 206206
IGAL_MAS93_05, 106106 114116 142142 260266 196196 117131 104134 129129 094094 200216
IGAL_MAS94_05, 106106 114116 142142 260260 196196 119131 104106 129133 094114 200210
IGAL_MAS95_05, 106106 114116 142142 260266 196196 129137 106108 125129 094118 206218
IGAL_MAS96_05, 106108 114116 142148 266266 190196 117129 102106 129129 094100 216218
IGAL_MAS97_05, 104106 114116 142148 266270 192196 117117 106106 125125 094108 214216
IGAL_MAS98_05, 106114 114122 142150 264268 196200 131131 104104 129133 094094 200212
Pop          
ILVA_Berb37_05, 116116 114114 142144 264264 190192 129131 110134 113125 094096 212216
ILVA_Pol41_05, 102102 114114 144144 264264 190190 133133 134134 133133 096096 212212
ILVA_Pol42_05, 102102 114114 144144 264264 190190 133133 134134 133133 096096 212212
ILVA_Pol43_05, 102102 114114 144144 264264 190190 133133 134134 133133 096096 212212
ILVA_Pol44_05, 102102 114114 144144 264264 190190 131133 134134 113133 096096 212212
ILVA_Pol54_05, 102102 114114 144144 264264 190190 133133 134134 133133 096096 212212
ILVA_Pol55_05, 102102 114114 144144 264264 190190 133133 134134 133133 096096 212212
ILVA_Pol56_05, 102102 114114 144144 264264 190190 133133 134134 133133 096096 212212
ILVA_Pol57_05, 102102 114114 146146 264264 190190 133133 134134 121121 094094 212212
ILVA_Pol58_05, 102104 114114 142148 266272 192198 133133 134134 121133 094096 212212
ILVA_SGIA17, 102102 114114 142142 266266 196196 131131 134134 117117 096120 208208
ILVA_SGIA40, 102116 114114 142144 264264 194198 131131 104104 117117 102102 212212
ILVA_SGIA46, 102116 114114 142144 264264 194198 131131 104134 117117 096102 208212
ILVA_SGIA47, 102116 114114 142144 264264 194198 131131 134134 117117 096096 208208
ILVA_SGIA48, 116116 114114 142142 264264 198198 131131 104104 117117 102102 208212
ILVA_SGIA52, 102116 114114 142144 264264 194198 131131 104134 117117 096102 208212
ILVA_Berb1, 104116 114114 144146 274274 190190 131131 110110 113113 094094 216216
ILVA_Berb2, 104116 114114 142146 264274 190190 131131 104104 113113 102102 212212
ILVA_Berb3, 116116 114114 142144 264274 190190 131131 110110 113113 094094 216216
ILVA_GS16, 104106 114114 142144 264264 190192 131131 096134 129129 096096 206216
Pop          
ST1_T1, 114120 114114 142142 258260 192196 131133 106138 117125 094094 206218
ST1_T2, 118120 114132 124134 268268 170180 115131 136138 125137 094110 210212
ST1_T3, 106106 114114 146146 266266 0NA0NA 123123 134134 129129 108108 214214
ST1_T8, 106106 114132 124146 266268 180180 125131 102134 121129 098106 206216
ST1_T9, 106106 114132 124146 266268 180180 105123 134134 129129 092108 210214
ST1_T1_05, 106106 114114 146146 266266 0NA0NA 105115 134138 129137 092094 212214
ST1_T2_05, 106106 114132 124146 266268 170170 105131 134136 125129 092110 210212
ST1_T3_05, 106120 132132 124124 268268 170170 105105 134134 129129 092092 210210
ST1_T5_05, 106106 130130 142142 260260 168168 105105 106106 129129 110110 214214
ST1_T6_05, 106106 130130 142142 260260 168168 105115 106138 129137 094110 212214
ST1_T7_05, 106108 116130 134142 260268 168180 105105 106134 129129 092110 210214
ST1_T8_05, 106106 114130 142146 260266 168168 115115 138138 137137 094094 212212
ST1_T9_05, 106106 130130 142142 260260 168168 105105 106106 129129 110110 214214
ST1_T10_05, 106106 116130 142146 260266 168168 105105 106134 129129 092110 212214
ST1_T11_05, 106108 114116 134146 266268 180180 105115 134138 129137 092094 210212
ST1_MA2, 106106 114116 142146 262266 180180 131131 136136 125125 110110 210210
ST1_MA3, 106106 114114 124146 266268 180180 131131 136136 125125 110110 210210
ST1_MA7, 106106 114116 142146 262266 180180 105105 134134 129129 092092 210210
ST1_MA9, 106108 118130 142142 260260 168168 105105 134134 129129 092092 210214
ST1_MA10, 106106 114114 124146 266268 180180 131131 136136 125125 110110 210210
Pop          
ST2_VAR62_05, 104108 122124 142144 266266 178192 127131 102102 117125 098100 208216
ST2_VAR66_05, 104104 124124 144144 262262 196196 133133 100100 137137 100100 196196
ST2_VAR67_05, 106108 122122 142142 266266 178178 137137 138138 117117 094094 210216
ST2_VAR68_05, 106106 120122 138142 264266 180186 133137 100134 117117 094108 198216
ST2_VAR70_05, 106108 126132 144152 258266 178178 133137 102134 125129 092100 208214
ST2_VAR72_05, 104106 122122 142142 264266 180180 137137 102102 125125 098098 210210
ST2_VAR73_05, 104118 114114 144144 264264 176176 127127 102102 125125 100100 196196
ST2_VAR74_05, 106106 122122 142142 264266 180180 137137 102138 117125 094098 210216
ST2_VAR76_05, 108108 114122 142142 260266 178190 131131 102102 117117 098098 214216
ST2_VAR77_05, 106108 122122 142142 264266 180180 137137 102138 117125 094098 210216
ST2_VAR78_05, 104106 122122 142142 264266 180180 137137 138138 117117 094094 216216
ST2_VAR79_05, 104104 122122 142142 264264 180180 137137 102138 117125 094098 210210
ST2_VAR99_05, 104108 122122 142142 264266 178180 137137 102102 125125 098098 210210
ST2_VAR100_05, 106108 122122 142142 266266 178178 137137 102138 117125 094098 210216
ST2_VAR101_05, 104104 122122 142142 264266 178180 137137 138138 117117 094094 216216
ST2_VAR102_05, 104108 122122 142142 264266 180180 137137 102138 117125 094098 210216
ST2_VAR103_05, 106108 114124 128148 264266 176176 123127 100136 121125 092100 202214
ST2_VAR104_05, 106106 124124 148148 266266 176178 123123 136136 121121 092092 198198
ST2_VAR105_05, 106108 114114 128146 264264 176178 123133 100136 121137 092100 210214
ST2_VAR106_05, 106108 114132 144144 258266 186194 133133 134134 117117 094094 216216
Pop          
STP_P25, 102112 122122 142142 254254 192192 105137 106134 129137 098108 210210
STP_P26, 102102 122122 142142 254254 192192 127137 104134 129129 098100 210210
STP_P27, 102102 122124 140142 254254 186192 105137 106134 129137 098108 210212
STP_P39, 102102 122124 140142 254254 186192 105137 106134 129137 098108 210210
STP_P42, 102102 104104 130140 256256 176196 137137 134134 107129 098100 208210
STP_P38, 106106 122122 130136 254256 170192 123137 134134 125133 096098 206206
STP_P40, 102102 126126 136136 256256 170170 141141 100100 133133 098098 194194
STP_P43, 102106 122122 134146 260264 168170 137137 134134 129129 114114 206214
STP_P44, 102106 124132 136140 252254 172172 135139 104134 133145 098102 212214
STP_P45, 106118 132132 138140 252256 168172 141141 100100 133133 098098 194214
STP_P30, 104104 136136 140140 254254 182182 141141 102102 125125 108108 210210
STP_P31, 106106 126126 136142 254256 178184 131143 100134 097129 098104 202206
STP_P32, 104106 126130 136140 254254 178182 141143 106134 129129 100104 202210
STP_P33, 104106 126130 134136 254254 178182 125131 100134 125133 098112 200202
STP_P34, 104104 130130 134134 254254 182182 125141 100106 129133 098100 202206
STP_84, 104104 122122 154154 256256 192192 137137 132132 129129 096096 204206
STP_85, 102106 122122 132154 256256 178192 135139 102134 133145 108110 210210
STP_86, 106118 122122 132132 256256 178192 141141 132134 133133 096104 204206
STP_92, 104104 122122 130152 256256 178178 141141 132134 125125 096104 204206
STP_93, 106106 128128 150152 254256 182182 131143 102132 097129 096098 204210  
