Conversion of an object of class 'genind' into a GENEPOP file with the package 'graph4lg'     
C1L317, C1L64, C1L316, C1L58, C1L295 
Pop     
ICRE_276, 102102 114118 142144 262262 174198
ICRE_Feng1, 102104 114118 144148 264268 192196
ICRE_Feng2, 102108 114114 142144 266268 192196
ICRE_Pedr1, 102102 118118 144144 262262 174174
ICRE_Pedr2, 102102 114114 142142 262262 198198
ICRE_Pedr3, 102102 114114 142142 262262 198198
ICRE_Pedr4, 102120 114118 142144 262262 174198
ICRE_Pedr5, 102120 114118 142144 262262 174198
ICRE_Pedr6, 102102 114118 142144 262262 174198
ICRE_Pedr7, 102102 114114 142142 262262 198198
ICRE_287, 104104 114114 144144 258264 198198
Pop     
IGAL_246, 104104 118118 144144 264264 194194
IGAL_247, 0NA0NA 0NA0NA 0NA0NA 0NA0NA 0NA0NA
IGAL_248, 106106 114114 142144 264272 194196
IGAL_263, 102104 114114 142146 264268 184194
IGAL_264, 104104 114114 142142 268268 184184
IGAL_265, 102104 114114 142146 264268 184194
IGAL_266, 102104 114116 142142 266268 184202
IGAL_271, 102104 114114 142146 264268 184194
IGAL_272, 104104 114114 142142 268268 184184
IGAL_273, 102104 114114 142146 264268 184194
IGAL_MAS89_05, 106106 114114 134142 260260 196200
IGAL_MAS90_05, 108108 114114 148148 266266 190190
IGAL_MAS91_05, 106106 114116 134142 260266 196200
IGAL_MAS92_05, 104106 114116 142146 264266 196196
IGAL_MAS93_05, 106106 114116 142142 260266 196196
IGAL_MAS94_05, 106106 114116 142142 260260 196196
IGAL_MAS95_05, 106106 114116 142142 260266 196196
IGAL_MAS96_05, 106108 114116 142148 266266 190196
IGAL_MAS97_05, 104106 114116 142148 266270 192196
IGAL_MAS98_05, 106114 114122 142150 264268 196200
Pop     
ILVA_Berb37_05, 116116 114114 142144 264264 190192
ILVA_Pol41_05, 102102 114114 144144 264264 190190
ILVA_Pol42_05, 102102 114114 144144 264264 190190
ILVA_Pol43_05, 102102 114114 144144 264264 190190
ILVA_Pol44_05, 102102 114114 144144 264264 190190
ILVA_Pol54_05, 102102 114114 144144 264264 190190
ILVA_Pol55_05, 102102 114114 144144 264264 190190
ILVA_Pol56_05, 102102 114114 144144 264264 190190
ILVA_Pol57_05, 102102 114114 146146 264264 190190
ILVA_Pol58_05, 102104 114114 142148 266272 192198
ILVA_SGIA17, 102102 114114 142142 266266 196196
ILVA_SGIA40, 102116 114114 142144 264264 194198
ILVA_SGIA46, 102116 114114 142144 264264 194198
ILVA_SGIA47, 102116 114114 142144 264264 194198
ILVA_SGIA48, 116116 114114 142142 264264 198198
ILVA_SGIA52, 102116 114114 142144 264264 194198
ILVA_Berb1, 104116 114114 144146 274274 190190
ILVA_Berb2, 104116 114114 142146 264274 190190
ILVA_Berb3, 116116 114114 142144 264274 190190
ILVA_GS16, 104106 114114 142144 264264 190192
Pop     
ST1_T1, 114120 114114 142142 258260 192196
ST1_T2, 118120 114132 124134 268268 170180
ST1_T3, 106106 114114 146146 266266 0NA0NA
ST1_T8, 106106 114132 124146 266268 180180
ST1_T9, 106106 114132 124146 266268 180180
ST1_T1_05, 106106 114114 146146 266266 0NA0NA
ST1_T2_05, 106106 114132 124146 266268 170170
ST1_T3_05, 106120 132132 124124 268268 170170
ST1_T5_05, 106106 130130 142142 260260 168168
ST1_T6_05, 106106 130130 142142 260260 168168
ST1_T7_05, 106108 116130 134142 260268 168180
ST1_T8_05, 106106 114130 142146 260266 168168
ST1_T9_05, 106106 130130 142142 260260 168168
ST1_T10_05, 106106 116130 142146 260266 168168
ST1_T11_05, 106108 114116 134146 266268 180180
ST1_MA2, 106106 114116 142146 262266 180180
ST1_MA3, 106106 114114 124146 266268 180180
ST1_MA7, 106106 114116 142146 262266 180180
ST1_MA9, 106108 118130 142142 260260 168168
ST1_MA10, 106106 114114 124146 266268 180180
Pop     
ST2_VAR62_05, 104108 122124 142144 266266 178192
ST2_VAR66_05, 104104 124124 144144 262262 196196
ST2_VAR67_05, 106108 122122 142142 266266 178178
ST2_VAR68_05, 106106 120122 138142 264266 180186
ST2_VAR70_05, 106108 126132 144152 258266 178178
ST2_VAR72_05, 104106 122122 142142 264266 180180
ST2_VAR73_05, 104118 114114 144144 264264 176176
ST2_VAR74_05, 106106 122122 142142 264266 180180
ST2_VAR76_05, 108108 114122 142142 260266 178190
ST2_VAR77_05, 106108 122122 142142 264266 180180
ST2_VAR78_05, 104106 122122 142142 264266 180180
ST2_VAR79_05, 104104 122122 142142 264264 180180
ST2_VAR99_05, 104108 122122 142142 264266 178180
ST2_VAR100_05, 106108 122122 142142 266266 178178
ST2_VAR101_05, 104104 122122 142142 264266 178180
ST2_VAR102_05, 104108 122122 142142 264266 180180
ST2_VAR103_05, 106108 114124 128148 264266 176176
ST2_VAR104_05, 106106 124124 148148 266266 176178
ST2_VAR105_05, 106108 114114 128146 264264 176178
ST2_VAR106_05, 106108 114132 144144 258266 186194
Pop     
STP_P25, 102112 122122 142142 254254 192192
STP_P26, 102102 122122 142142 254254 192192
STP_P27, 102102 122124 140142 254254 186192
STP_P39, 102102 122124 140142 254254 186192
STP_P42, 102102 104104 130140 256256 176196
STP_P38, 106106 122122 130136 254256 170192
STP_P40, 102102 126126 136136 256256 170170
STP_P43, 102106 122122 134146 260264 168170
STP_P44, 102106 124132 136140 252254 172172
STP_P45, 106118 132132 138140 252256 168172
STP_P30, 104104 136136 140140 254254 182182
STP_P31, 106106 126126 136142 254256 178184
STP_P32, 104106 126130 136140 254254 178182
STP_P33, 104106 126130 134136 254254 178182
STP_P34, 104104 130130 134134 254254 182182
STP_84, 104104 122122 154154 256256 192192
STP_85, 102106 122122 132154 256256 178192
STP_86, 106118 122122 132132 256256 178192
STP_92, 104104 122122 130152 256256 178178
STP_93, 106106 128128 150152 254256 182182  
